url,carbon_date,main_source,sources,age
www.lankacareersandtalents.com,2021-10-16 00:00:00,web.archive.org,['web.archive.org'],401
www.lankaclip.info,2021-04-19 00:00:00,web.archive.org,['web.archive.org'],581
www.lankacnews.com,2009-08-18 00:00:00,web.archive.org,['web.archive.org'],4843
www.lankadatacenter.com,2018-08-05 00:00:00,web.archive.org,['web.archive.org'],1569
www.lankadeepa.lk,2004-06-05 00:00:00,web.archive.org,['web.archive.org'],6743
www.lankaenews.com,2005-03-29 00:00:00,web.archive.org,['web.archive.org'],6446
www.lankagate.gov.lk,error,error,error,error
www.lankahost.lk,error,error,error,error
www.lankahost.net,error,error,error,error
www.lankahotnews.net,error,error,error,error
www.lankahq.net,error,error,error,error
www.lankalibrary.com,error,error,error,error
www.lankalinksystems.com,error,error,error,error
www.lankanewsweb.net,error,error,error,error
www.lankasara.com,error,error,error,error
www.lankasathosa.lk,error,error,error,error
www.lankasri.com,error,error,error,error
www.lankatimes.com,error,error,error,error
